text,label,trend,Time,Name,Quote,Before,After,rel_change
heng huat kejuruteraan asastera k star sports master pack rohas tecnic serba dinamik,2,uptrend,2019-09-03T14:04:13+08:00,MASTER,7029,1.27,1.35,0.06299212598425202
censof bags rm35m job from irb,2,uptrend,2019-10-02T18:20:02+08:00,CENSOF,5195,0.12,0.135,0.1250000000000001
top glove obtains mareva injunction against adventa capital low chin guan wong chin toh acpl,1,flat,2018-08-29T12:47:23+08:00,TOPGLOV,7113,1.85,1.863333,0.007207027027026928
kerjaya prospek telekom tsh apft ytl corp ijm hovid econpile klk china stationery tambun indah th plantations genting plantations and wct,2,uptrend,2017-11-23T00:00:30+08:00,ECONBHD,5253,1.176,1.24,0.05442176870748305
inta bina wins rm199m main contract for tropicana s apartment project,1,flat,2020-08-17T18:29:02+08:00,INTA,192,0.245,0.255,0.04081632653061228
kumpulan perangsang selangor plans one for 13 bonus issue,1,flat,2018-03-30T20:17:39+08:00,KPS,5843,1.17,1.216428,0.0396820512820514
benalec gets rm21 6m rock revetment contract from oriental holdings,1,flat,2018-04-05T18:00:17+08:00,BENALEC,5190,0.3,0.305,0.016666666666666684
cimb offers smes complete suite of solutions beyond banking,1,flat,2019-09-25T17:51:31+08:00,CIMB,1023,5.06,5.06,0.0
seacera trc synergy alam maritim parkson and pls plantations,1,flat,2019-12-26T23:03:33+08:00,PLS,9695,0.815,0.84,0.0306748466257669
ocr group associate inks jv to participate in pahang portion of ecrl,1,flat,2020-06-19T14:18:56+08:00,OCR,7071,0.425,0.415,-0.023529411764705903
gamuda glomac rhb sapura energy berjaya icon offshore eco world development and ewi,1,flat,2019-06-27T23:06:42+08:00,EWINT,5283,0.67,0.665,-0.007462686567164185
pos malaysia 1q net profit rises 19,1,flat,2017-08-18T10:02:09+08:00,POS,4634,5.2,5.22,0.003846153846153764
kuala lumpur kepong plans elementis specialties buy,1,flat,2017-12-12T13:58:17+08:00,KLK,2445,24.24,24.4,0.006600660066006607
wct to build two elevated mrt stations for rm199 5m,1,flat,2017-09-20T10:33:26+08:00,WCT,9679,1.737526,1.708406,-0.016759461441152427
in apparent tack change investors buy maybank and genting sell glove shares,2,uptrend,2020-08-12T16:37:00+08:00,GENTING,3182,3.75,3.97,0.05866666666666672
petdag s euro 5 compliant diesel now available in sabah sarawak,1,flat,2017-11-17T14:07:16+08:00,EURO,7208,0.058333,0.058333,0.0
rhb investment bank starts coverage of econpile target price 74 sen,1,flat,2020-08-17T10:45:12+08:00,ECONBHD,5253,0.595,0.595,0.0
sunway partner win condo site tender in singapore,1,flat,2018-09-13T10:50:51+08:00,SUNWAY,5211,1.480247,1.499852,0.013244411236773236
sunway says on track to meet 2018 s rm1 3b sales target,1,flat,2018-07-06T10:57:14+08:00,SUNWAY,5211,1.519458,1.470444,-0.03225755499658424
public ib research starts coverage on johore tin target rm1 86,2,uptrend,2017-08-15T08:48:29+08:00,JOHOTIN,7167,1.36,1.5,0.10294117647058816
rm7 4b wiped out from george kent myeg market cap this week,1,flat,2018-05-18T08:50:16+08:00,GKENT,3204,1.51,1.57,0.03973509933774838
hlt global to acquire 55 stake in hl rubber industries for rm33 mil,1,flat,2018-01-29T19:10:14+08:00,HLT,188,0.28,0.29,0.035714285714285546
public bank press metal klccp cimb group petchem petgas sam engineering oriental interest scientex mudajaya and mk land,1,flat,2018-08-15T23:17:10+08:00,CIMB,1023,5.88,5.88,0.0
airasia in tie up with indonesian government to promote tourism,1,flat,2017-08-02T10:35:30+08:00,AIRASIA,5099,3.2,3.26,0.018749999999999878
hua yang slips into the red in 3qfy18 on soft property market,1,flat,2018-01-24T20:44:26+08:00,HUAYANG,5062,0.625,0.605,-0.03200000000000003
dialog petgas lift klci in morning trade,1,flat,2018-07-31T12:06:36+08:00,DIALOG,7277,3.22,3.32,0.0310559006211179
serba dinamik buys stakes in dutch firms,1,flat,2018-09-07T19:16:50+08:00,SERBADK,5279,1.804761,1.804761,0.0
magna prima yinson gamuda tnb cuscapi axiata airasia kanger msc khee san and arb,2,uptrend,2020-06-25T00:28:46+08:00,KANGER,170,0.09,0.1,0.11111111111111122
bursa malaysia airasia ageson and golden pharos,2,uptrend,2020-04-18T00:27:58+08:00,GPHAROS,5649,0.135,0.15,0.111111111111111
eastland equity to raise up to rm2 65m via private placement,1,flat,2019-10-03T18:59:30+08:00,EASTLND,2097,0.085,0.085,0.0
fbm klci down after volatile trade genting malaysia up,1,flat,2018-08-30T13:10:14+08:00,GENM,4715,5.22,5.22,0.0
zecon sees clear five year earnings visibility,1,flat,2017-11-15T16:00:00+08:00,ZECON,7028,0.705,0.705,0.0
china seen to be key growth driver of aemulus,1,flat,2018-04-20T11:08:26+08:00,AEMULUS,181,0.38,0.37,-0.026315789473684233
klci reverses loss rises 0 35 as maybank public bank lift tracks regional markets higher,1,flat,2020-04-06T13:00:06+08:00,PBBANK,1295,3.152,3.18,0.008883248730964475
aminvestment upgrades axiata digi to buy,1,flat,2019-06-10T11:45:12+08:00,AXIATA,6888,4.66,4.66,0.0
mitrajaya bags rm200m construction job in putrajaya,2,uptrend,2021-02-09T20:38:54+08:00,MITRA,9571,0.24,0.255,0.06250000000000006
maybank public bank slip over fears of harder mco measures,1,flat,2020-10-22T15:15:38+08:00,PBBANK,1295,3.164,3.112,-0.016434892541087244
techbond ynh daibochi bdb genm magni tech tiong nam and supercomnet,1,flat,2020-06-22T23:48:35+08:00,SCOMNET,1,1.5,1.47,-0.020000000000000018
maxis appoints gokhan ogut as coo,1,flat,2018-06-20T10:39:04+08:00,MAXIS,6012,5.7,5.57,-0.02280701754385963
cimb ib research upgrades berjaya food raises target to rm1 96,1,flat,2017-11-27T08:17:27+08:00,BJCORP,3395,0.375,0.370192,-0.012821333333333277
aemulus plans to raise up to rm24m via private placement,1,flat,2020-08-04T21:41:15+08:00,AEMULUS,181,0.615,0.595,-0.032520325203252064
iwcity ekovest benalec wong engineering lbs sunway reit ivory properties sasbadi mhb dksh globetronics hap seng consolidated and theta edge,1,flat,2017-11-01T00:14:57+08:00,SUNREIT,5176,1.72,1.73,0.005813953488372098
scomi energy s jv ophir achieves first oil,1,flat,2017-11-14T17:39:00+08:00,SCOMI,7158,0.3,0.3,0.0
ptmp job expected to keep gamuda unit busy for next six to 10 years,1,flat,2018-07-25T10:09:10+08:00,GAMUDA,5398,3.88,3.93,0.012886597938144399
axiata s outlook turning more promising,1,flat,2017-11-03T11:06:46+08:00,AXIATA,6888,5.44,5.43,-0.001838235294117771
astro ytl and ammb at risk of removal from klci top 30 affin hwang,1,flat,2018-05-17T17:32:38+08:00,AMBANK,1015,3.5,3.53,0.008571428571428516
widad perdana petroleum s p setia kip reit perak corp genting malaysia selangor dredging and avillion,1,flat,2019-10-18T00:09:06+08:00,GENTING,3182,5.77,5.7,-0.012131715771230399
sime darby plantation 2q net profit up 35 declares 3 5 sen dividend,1,flat,2018-02-22T14:41:08+08:00,SIME,4197,2.72,2.75,0.01102941176470581
kejuruteraan asastera lists on bursa main market today,1,flat,2020-08-28T11:29:50+08:00,KAB,193,1.19,1.19,0.0
top glove registers highest rss volume and value,1,flat,2021-02-22T23:15:19+08:00,TOPGLOV,7113,5.78,5.67,-0.019031141868512166
inari amertron fgv ijm uem sunrise paramount bimb tm and sime darby,1,flat,2019-08-29T00:24:25+08:00,INARI,166,1.59,1.6,0.0062893081761006345
comintel ranhill nova msc takaful malaysia icon offshore myeg and notion vtec,0,downtrend,2017-10-21T00:14:38+08:00,COMCORP,7195,0.915,0.855,-0.06557377049180334
lay hong s 2q net profit leaps more than 3 times on higher livestock earnings,1,flat,2017-11-14T20:13:55+08:00,LAYHONG,9385,0.995,1.0,0.005025125628140708
dataprep inks collaboration with s5 systems for tech partnership,1,flat,2020-10-21T14:05:10+08:00,DATAPRP,8338,0.225,0.215,-0.04444444444444448
benalec declines spring gallery s rm186 63m offer for 12 plots of melaka land,1,flat,2018-02-07T15:48:17+08:00,BENALEC,5190,0.38,0.37,-0.026315789473684233
foundpac group may rise higher says rhb retail research,1,flat,2019-08-21T08:30:39+08:00,FPGROUP,5277,0.37,0.365,-0.013513513513513526
genm ho wah genting icon offshore kronologi lkl international malayan flour mills mgrc minetech pentamaster petra energy and rohas tecnic,2,uptrend,2020-05-15T22:57:47+08:00,HWGB,9601,0.29,0.335,0.1551724137931036
sunway construction gabungan aqrs wct favelle favco yi lai aeon credit pos malaysia bison umw holdings and klk,1,flat,2017-10-05T22:44:27+08:00,UMW,4588,5.47,5.47,0.0
glomac targets rm810m property launches in fy18,1,flat,2017-09-27T14:44:27+08:00,GLOMAC,5020,0.595454,0.590909,-0.007632831419387595
genting malaysia unit permanently shuts casino in english town,1,flat,2021-01-15T13:46:45+08:00,GENM,4715,2.47,2.5,0.012145748987854171
lpi capital 3q net profit slips 1 87 on lower revenue,1,flat,2020-10-15T14:03:22+08:00,LPI,8621,12.8,12.82,0.0015624999999999667
hong leong bank hlfg hibiscus ekovest padini axiata alliance bank ql resources knm maybank affin bank public bank cimb kenanga investment bank sunway bhic paramount and tdm,1,flat,2020-11-27T23:55:22+08:00,KENANGA,6483,0.895,0.915,0.022346368715083817
soh tong hwa emerges as substantial shareholder in kelington,1,flat,2019-07-04T16:40:01+08:00,KGB,151,1.27,1.26,-0.007874015748031503
maybank public bank rhb bank hong leong anzo kerjaya prospek klccp pavilion reit and axiata,1,flat,2020-01-23T23:36:11+08:00,RHBBANK,1066,5.81,5.85,0.0068846815834767705
uem sunrise may rebound further says rhb retail research,1,flat,2019-07-19T08:31:10+08:00,UEMS,5148,0.805,0.825,0.024844720496894294
opensys proposes one for two bonus issue of shares,0,downtrend,2020-08-24T20:34:42+08:00,OPENSYS,40,0.713333,0.666666,-0.06542105860797133
suncon unisem perdana petroleum supermax serba dinamik kumpulan powernet and ikhmas jaya,2,uptrend,2019-06-28T22:52:46+08:00,IKHMAS,5268,0.2,0.23,0.15
bonia disposes of property investment unit for rm15m,2,uptrend,2018-05-08T21:19:19+08:00,BONIA,9288,1.5,1.648148,0.0987653333333333
dwl resources bumi armada sapura energy chin hin axiata digi and supermax,1,flat,2019-09-06T22:47:50+08:00,CIHLDG,2828,1.39,1.35,-0.028776978417266053
t7 global secures three contracts worth rm63m,2,uptrend,2018-04-18T13:54:42+08:00,T7GLOBAL,7228,0.48,0.52,0.08333333333333341
homeritz ikhmas jaya redtone dolomite focus point pestech power root sws capital tek seng,1,flat,2019-07-11T13:16:48+08:00,IKHMAS,5268,0.265,0.265,0.0
land general lay hong masteel yong tai southern steel,1,flat,2017-09-14T13:44:21+08:00,LAYHONG,9385,1.01,1.0,-0.00990099009900991
watchdog group agrees with scomi s rationale for consolidation,1,flat,2017-08-28T17:34:02+08:00,SCOMI,7158,0.24,0.23,-0.04166666666666659
mahb mgb advancecon inta bina group bhd iconic worldwide bhd vizione holdings bhd mq tech lkl paramount teck guan and perdana petroleum,0,downtrend,2020-09-03T00:08:12+08:00,LKL,182,1.13,1.01,-0.10619469026548663
ihh healthcare reiterates commitment to fortis ahead of supreme court hearing on open offer,1,flat,2021-02-09T13:00:00+08:00,IHH,5225,5.06,5.12,0.011857707509881523
padini 4q net profit up 45 declares 2 5 sen dividend,1,flat,2018-08-27T20:02:00+08:00,PADINI,7052,6.04,6.08,0.006622516556291397
hlib ups mrcb quill reit target price as 1q profit beats forecast,1,flat,2020-06-18T14:44:32+08:00,MQREIT,5123,0.7,0.71,0.0142857142857143
public bank gdb pentamaster ranhill vstecs sentoria ecofirst bhd and syf resources,1,flat,2019-11-07T23:41:57+08:00,RANHILL,5272,1.237623,1.237623,0.0
poh kong kicks off fy20 with 1q profit jumping 2 6 times,1,flat,2019-12-23T18:19:00+08:00,POHKONG,5080,0.485,0.495,0.020618556701030948
airasia green packet kpower magna prima mtag myeg star media group taliworks widad and vstecs,1,flat,2020-05-13T22:57:59+08:00,STAR,6084,0.355,0.345,-0.028169014084507067
uem edgenta md datuk azmir merican resigns,1,flat,2020-01-24T19:07:59+08:00,EDGENTA,1368,2.74,2.77,0.010948905109488979
wegmans may move higher says rhb retail research,1,flat,2019-06-26T08:35:33+08:00,WEGMANS,197,0.33,0.33,0.0
ta ann rimbunan sawit tdm csc serba dinamik cepatwawasan,1,flat,2019-12-27T13:43:27+08:00,SERBADK,5279,2.07,2.11,0.01932367149758456
gopeng proposes 1 for 2 bonus issue,2,uptrend,2018-02-21T19:56:56+08:00,GOPENG,2135,0.866666,0.933333,0.07692352071040046
rhb bank assists customers to activate duitnow at branches,1,flat,2020-01-02T13:31:44+08:00,RHBBANK,1066,5.78,5.74,-0.006920415224913501
gfm landmarks progressive impact ablegroup fsbm grand flo ock,1,flat,2021-03-02T14:31:07+08:00,LANDMRK,1643,0.52,0.51,-0.019230769230769246
gadang 2q net profit falls 36 3 mainly dragged by fair value loss on investments,1,flat,2020-01-22T19:31:05+08:00,GADANG,9261,0.685,0.675,-0.014598540145985413
westports expected to enjoy higher gateway tariffs,1,flat,2018-08-14T11:15:13+08:00,WPRTS,5246,3.6,3.65,0.01388888888888884
malakoff forays into the o m of re assets with 21 year contract in johor,1,flat,2018-04-12T20:07:42+08:00,MALAKOF,5264,0.9,0.895,-0.00555555555555556
aeon t7 global zhulian plb keck seng ccm maybank mbmr and umwh,1,flat,2018-04-18T23:05:50+08:00,ZHULIAN,5131,1.47,1.42,-0.0340136054421769
chouhua ajiya daya dps eka ikhmas jcy niche plabs pworth scbuild techbnd xox,0,downtrend,2020-07-21T13:19:59+08:00,XOX,165,0.185,0.175,-0.054054054054054106
heveaboard s correction phase may have reached an end says rhb retail research,1,flat,2020-07-22T07:46:19+08:00,HEVEA,5095,0.46,0.45,-0.021739130434782625
azrb bintai kinden eita resources myeg nationwide express nova msc perisai rohas tecnic amalgamated industrial ablegroup and iris,2,uptrend,2017-10-16T23:55:06+08:00,EITA,5208,0.89,0.94,0.0561797752808988
malaysia airlines technical issue with cimb s card payment system,1,flat,2019-09-04T12:07:54+08:00,CIMB,1023,5.02,5.07,0.009960159362549943
econpile bags rm21 4m contract for mont kiara condo,1,flat,2020-07-15T19:14:05+08:00,ECONBHD,5253,0.62,0.62,0.0
gadang 4q profit down company pays 3 sen dividend,1,flat,2018-07-26T10:22:40+08:00,GADANG,9261,0.78,0.765,-0.019230769230769246
gamuda land launches gamuda parks initiative,1,flat,2018-05-22T16:26:51+08:00,GAMUDA,5398,4.12,4.27,0.036407766990291135
fpso tenders at highest in three years yinson ceo,1,flat,2018-07-13T10:37:47+08:00,YINSON,7293,4.59,4.6,0.0021786492374727207
puc jumps 11 on cloudbreakr mou,1,flat,2017-10-26T10:50:58+08:00,PUC,7,0.9,0.9,0.0
supermax top glove gain as covid 19 infections rise,1,flat,2020-08-24T09:20:22+08:00,TOPGLOV,7113,9.333333,9.3,-0.003571392984692494
vitrox shares hit all time high on solid earnings record 3q revenue,1,flat,2020-10-23T13:13:37+08:00,VITROX,97,14.08,14.12,0.0028409090909090303
us customs didn t give sime darby plantation chance to defend itself against forced labour claims minister,1,flat,2020-12-31T16:33:09+08:00,SIMEPLT,5285,5.08,4.99,-0.017716535433070838
stock with momentum green packet,1,flat,2017-12-12T10:55:45+08:00,GPACKET,82,0.505,0.515,0.01980198019801982
ihh healthcare ammb ql resources duopharma biotech hengyuan boustead bintulu port bimb menang mudajaya eversendai lion industries ccm sime darby lfe sime darby plantation and straits inter logistics,1,flat,2019-11-30T00:32:09+08:00,SIME,4197,2.25,2.3,0.022222222222222143
cimb research ups target price for telekom malaysia to rm3 46,1,flat,2019-05-31T07:30:41+08:00,CIMB,1023,5.21,5.27,0.01151631477927056
can one kab saudee protasco texchem airasia top glove tnb and tune protect,1,flat,2020-07-13T23:28:36+08:00,SAUDEE,5157,0.34,0.34,0.0
avillion shares surge on news of offer received for group s land,1,flat,2020-02-25T16:50:35+08:00,AVI,8885,0.155,0.16,0.03225806451612906
red sena hartalega f n talam transform gadang sunway reit pjbumi ni hsin and eita resources,1,flat,2018-02-06T23:22:25+08:00,RSENA,5270,0.47,0.465,-0.010638297872340318
uem sunrise chooses london based atkins as master planner of gerbang nusajaya,1,flat,2018-01-22T20:04:41+08:00,UEMS,5148,1.18,1.2,0.0169491525423729
tan chong motor utusan versatile creative pantech tmc life pavilion reit vitrox ajiya ancom and tasek corp,0,downtrend,2018-07-27T00:16:19+08:00,VERSATL,4995,0.575,0.54,-0.06086956521739117
uk based edgbaston disposes of media prima shares worth about rm2 18m,1,flat,2019-07-19T22:41:09+08:00,MEDIA,4502,0.485,0.49,0.010309278350515474
pharmaniaga posts first full year loss since 1999 listing,0,downtrend,2020-02-20T19:36:17+08:00,PHARMA,7081,2.04,1.9,-0.06862745098039222
star media mmc tropicana genting genting malaysia sunway construction ijm pharmaniaga umw ekovest uem sunrise s p setia ccm duopharma airasia and press metal,1,flat,2018-02-28T00:12:33+08:00,EKOVEST,8877,1.01,1.0,-0.00990099009900991
s p setia hit with second tax bill in 4 months,1,flat,2018-03-29T09:53:55+08:00,SPSETIA,8664,3.02,2.99,-0.00993377483443702
btoto magnum advance after announcing operations resumption,1,flat,2020-06-17T09:49:25+08:00,MAGNUM,3859,2.376237,2.336633,-0.01666668770833894
trading of mynews securities to be suspended next monday pending announcement,0,downtrend,2020-10-09T18:36:53+08:00,MYNEWS,5275,0.67,0.595,-0.11194029850746277
genting malaysia jv starts steps to delist empire resorts from nasdaq,1,flat,2019-11-18T14:30:09+08:00,GENM,4715,3.21,3.22,0.00311526479750786
mpay asdion dolphin hlt jetson johan nice oversea pohkong tomei,1,flat,2020-07-28T13:17:48+08:00,DOLPHIN,5265,0.11,0.115,0.0454545454545455
top glove begins fy20 on strong footing,1,flat,2019-12-17T14:02:51+08:00,TOPGLOV,7113,1.483333,1.553333,0.04719102184067911
pantech cab dbe ml caring triplc,1,flat,2017-10-25T13:20:19+08:00,PANTECH,5125,0.715616,0.715616,0.0
ioi corp kicks off fy20 on a positive note,1,flat,2019-11-26T20:24:27+08:00,IOICORP,1961,4.45,4.43,-0.004494382022472014
sapura energy says brazil jv business unaffected by seadrill s bankruptcy filing,1,flat,2021-02-09T20:56:33+08:00,SAPNRG,5218,0.125,0.125,0.0
jaycorp proposes to diversify into construction and property development,1,flat,2017-11-03T19:13:54+08:00,JAYCORP,7152,1.5,1.49,-0.006666666666666672
court grants injunction stopping ire tex from holding egm,1,flat,2017-08-21T22:44:04+08:00,IRETEX,7183,0.17,0.17,0.0
stock with momentum slp resources,0,downtrend,2018-08-15T10:46:49+08:00,SLP,7248,1.41,1.32,-0.06382978723404245
foundpac group active up 3 23 on positive technicals,2,uptrend,2018-06-18T09:38:09+08:00,FPGROUP,5277,0.315,0.34,0.07936507936507943
mulpha apollo lbs bina group censof scicom msc omesti ho hup meridian and cabnet,2,uptrend,2020-03-24T23:01:49+08:00,HOHUP,5169,0.28,0.295,0.053571428571428416
